global_step,epoch,batch,train_loss
1,1,1,3.2908244132995605
2,1,2,3.229637622833252
3,1,3,3.1923089027404785
4,1,4,3.152531147003174
5,1,5,3.1715948581695557
6,1,6,3.178027629852295
7,1,7,3.075160503387451
8,1,8,3.040886640548706
9,1,9,3.0381054878234863
10,1,10,2.956148147583008
11,1,11,2.9805610179901123
12,1,12,2.9494566917419434
13,1,13,2.8817150592803955
14,1,14,2.8954124450683594
15,1,15,2.8612356185913086
16,1,16,2.8803839683532715
17,1,17,2.8297173976898193
18,1,18,2.808485746383667
19,1,19,2.7771308422088623
20,1,20,2.775024175643921
21,1,21,2.7898061275482178
22,1,22,2.7593765258789062
23,1,23,2.7346079349517822
24,1,24,2.687227725982666
25,1,25,2.7741551399230957
26,1,26,2.716248035430908
27,1,27,2.676487445831299
28,1,28,2.6183347702026367
29,1,29,2.67470121383667
30,1,30,2.6514434814453125
31,1,31,2.6922881603240967
32,1,32,2.5914318561553955
33,1,33,2.597224712371826
34,1,34,2.638472557067871
35,1,35,2.553358554840088
36,1,36,2.5526249408721924
37,1,37,2.550058603286743
38,1,38,2.55409574508667
39,1,39,2.501326322555542
40,1,40,2.559183120727539
41,1,41,2.6087088584899902
42,1,42,2.508254289627075
43,1,43,2.555433988571167
44,1,44,2.4725167751312256
45,1,45,2.586826801300049
46,1,46,2.4788599014282227
47,1,47,2.4455251693725586
48,1,48,2.465613603591919
49,1,49,2.3979403972625732
50,1,50,2.454904079437256
51,1,51,2.443422555923462
52,1,52,2.516439914703369
53,1,53,2.4876019954681396
54,1,54,2.4164657592773438
55,1,55,2.489785671234131
56,1,56,2.4730725288391113
57,1,57,2.460186719894409
58,1,58,2.3661913871765137
59,1,59,2.430358648300171
60,1,60,2.386047840118408
61,1,61,2.361750364303589
62,1,62,2.5051472187042236
63,1,63,2.3240697383880615
64,1,64,2.4194064140319824
65,1,65,2.426546096801758
66,1,66,2.3495731353759766
67,1,67,2.2929553985595703
68,1,68,2.371732234954834
69,1,69,2.3614819049835205
70,1,70,2.321852684020996
71,1,71,2.3398406505584717
72,1,72,2.337339401245117
73,1,73,2.4569807052612305
74,1,74,2.2703757286071777
75,1,75,2.2703804969787598
76,1,76,2.3421363830566406
77,1,77,2.3204877376556396
78,1,78,2.342247486114502
79,1,79,2.351595401763916
80,1,80,2.3134541511535645
81,1,81,2.355008602142334
82,1,82,2.281886100769043
83,1,83,2.2909998893737793
84,1,84,2.241859197616577
85,1,85,2.2905521392822266
86,1,86,2.311445713043213
87,1,87,2.254072666168213
88,1,88,2.2496211528778076
89,1,89,2.244943141937256
90,1,90,2.249223232269287
91,1,91,2.2155418395996094
92,1,92,2.2975664138793945
93,1,93,2.2469582557678223
94,1,94,2.2360100746154785
95,1,95,2.2743332386016846
96,1,96,2.167015552520752
97,1,97,2.3386449813842773
98,1,98,2.229304790496826
99,1,99,2.2428107261657715
100,1,100,2.2543439865112305
101,1,101,2.215911388397217
102,1,102,2.2342281341552734
103,1,103,2.202829360961914
104,1,104,2.28035044670105
105,1,105,2.203246593475342
106,1,106,2.1526272296905518
107,1,107,2.2262678146362305
108,1,108,2.2067720890045166
109,1,109,2.235823392868042
110,1,110,2.171708583831787
111,1,111,2.1536669731140137
112,1,112,2.2858715057373047
113,1,113,2.1643428802490234
114,1,114,2.1857664585113525
115,1,115,2.1271777153015137
116,1,116,2.2314953804016113
117,1,117,2.2548329830169678
118,1,118,2.2341725826263428
119,1,119,2.213780641555786
120,1,120,2.1986522674560547
121,1,121,2.1235392093658447
122,1,122,2.120696544647217
123,1,123,2.198228120803833
124,1,124,2.1596901416778564
125,1,125,2.10044527053833
126,1,126,2.184678077697754
127,1,127,2.2297987937927246
128,1,128,2.129211902618408
129,1,129,2.283909320831299
130,1,130,2.1314268112182617
131,1,131,2.2211849689483643
132,1,132,2.1623592376708984
133,1,133,2.166294574737549
134,1,134,2.1634345054626465
135,1,135,2.202863931655884
136,1,136,2.1012485027313232
137,1,137,2.149094581604004
138,1,138,2.195549726486206
139,1,139,2.1417062282562256
140,1,140,2.1630170345306396
141,1,141,2.061267137527466
142,1,142,2.152221918106079
143,1,143,2.1444480419158936
144,1,144,2.0962958335876465
145,1,145,2.1668457984924316
146,1,146,2.1382687091827393
147,1,147,2.133613109588623
148,1,148,2.1140244007110596
149,1,149,2.0874619483947754
150,1,150,2.1369011402130127
151,1,151,2.0319371223449707
152,1,152,2.059767961502075
153,1,153,2.152555227279663
154,1,154,2.085253953933716
155,1,155,2.14616322517395
156,1,156,2.205292224884033
157,1,157,2.1083245277404785
158,1,158,2.0492169857025146
159,1,159,2.0944719314575195
160,1,160,2.23575758934021
161,1,161,2.137298107147217
162,1,162,2.1069769859313965
163,1,163,2.1121726036071777
164,1,164,2.0989251136779785
165,1,165,2.11706280708313
166,1,166,2.1169655323028564
167,1,167,2.0675137042999268
168,1,168,2.073328971862793
169,1,169,2.04754376411438
170,1,170,2.1065945625305176
171,1,171,2.131779670715332
172,1,172,2.0587172508239746
173,1,173,2.0889601707458496
174,1,174,2.0632007122039795
175,1,175,2.076301336288452
176,1,176,2.0582547187805176
177,1,177,2.022690773010254
178,1,178,2.0702617168426514
179,1,179,2.0846107006073
180,1,180,2.048126697540283
181,1,181,2.015646457672119
182,1,182,2.04702091217041
183,1,183,2.036602258682251
184,1,184,2.0371038913726807
185,1,185,2.051269769668579
186,1,186,2.025869607925415
187,1,187,2.100092887878418
188,1,188,2.0557167530059814
189,1,189,2.0322985649108887
190,1,190,2.0477423667907715
191,1,191,1.9873046875
192,1,192,2.047694683074951
193,1,193,2.0741260051727295
194,1,194,2.1684727668762207
195,1,195,2.09541392326355
196,1,196,2.0115578174591064
197,1,197,2.0356383323669434
198,1,198,2.0617306232452393
199,1,199,2.0267276763916016
200,1,200,1.9954750537872314
201,1,201,2.0558981895446777
202,1,202,2.029463529586792
203,1,203,2.0418684482574463
204,1,204,2.064030885696411
205,1,205,2.0503923892974854
206,1,206,2.036118268966675
207,1,207,2.1732335090637207
208,1,208,2.038628101348877
209,1,209,2.003258228302002
210,1,210,1.951983094215393
211,1,211,2.0449142456054688
212,1,212,2.0311279296875
213,1,213,1.9520591497421265
214,1,214,2.005280017852783
215,1,215,1.9489924907684326
216,1,216,1.983555555343628
217,1,217,2.0444226264953613
218,1,218,1.9541120529174805
219,1,219,2.0032260417938232
220,1,220,2.083589792251587
221,1,221,2.003553867340088
222,1,222,1.9450925588607788
223,1,223,2.0178840160369873
224,1,224,1.943015694618225
225,1,225,2.1949121952056885
226,1,226,1.9775588512420654
227,1,227,2.092496395111084
228,1,228,1.9855194091796875
229,1,229,2.0335562229156494
230,1,230,2.0508217811584473
231,1,231,1.923292875289917
232,1,232,2.0570595264434814
233,1,233,2.0035367012023926
234,1,234,1.9620765447616577
235,1,235,2.0370378494262695
236,1,236,1.963955283164978
237,1,237,1.9721275568008423
238,1,238,1.9389562606811523
239,1,239,2.0441744327545166
240,1,240,1.9537131786346436
241,1,241,2.0558032989501953
242,1,242,1.9263365268707275
243,1,243,1.9560514688491821
244,1,244,1.9673335552215576
245,1,245,1.908572793006897
246,1,246,1.9674574136734009
247,1,247,1.9186540842056274
248,1,248,1.9856312274932861
249,1,249,1.9146411418914795
250,1,250,1.9407389163970947
251,1,251,1.9924083948135376
252,1,252,1.9423034191131592
253,1,253,1.9794734716415405
254,1,254,1.9218921661376953
255,1,255,1.9414255619049072
256,1,256,1.8840672969818115
257,1,257,1.9971513748168945
258,1,258,1.9636802673339844
259,1,259,1.9897228479385376
260,1,260,1.9402363300323486
261,1,261,1.9268150329589844
262,1,262,1.9603370428085327
263,1,263,1.9285846948623657
264,1,264,1.9039475917816162
265,1,265,1.9127601385116577
266,1,266,1.992582082748413
267,1,267,1.9655567407608032
268,1,268,1.9487438201904297
269,1,269,1.9168968200683594
270,1,270,1.9043209552764893
271,1,271,1.9185603857040405
272,1,272,1.9642808437347412
273,1,273,1.9714826345443726
274,1,274,1.8883488178253174
275,1,275,1.8564269542694092
276,1,276,1.9374974966049194
277,1,277,1.8971595764160156
278,1,278,1.904720664024353
279,1,279,2.0309653282165527
280,1,280,1.8786580562591553
281,1,281,1.9670861959457397
282,1,282,1.9363720417022705
283,1,283,1.9226980209350586
284,1,284,1.9626611471176147
285,1,285,1.9228534698486328
286,1,286,1.8829139471054077
287,1,287,1.8638168573379517
288,1,288,1.9279568195343018
289,1,289,1.9724054336547852
290,1,290,1.9955898523330688
291,1,291,1.9224916696548462
292,1,292,1.9149490594863892
293,1,293,1.9304897785186768
294,1,294,1.9357554912567139
295,1,295,1.8999731540679932
296,1,296,1.9271348714828491
297,1,297,1.871843695640564
298,1,298,1.9155797958374023
299,1,299,1.9366588592529297
300,1,300,1.9015588760375977
301,1,301,1.8178575038909912
302,1,302,1.9051250219345093
303,1,303,1.9351091384887695
304,1,304,1.917785406112671
305,1,305,1.9131511449813843
306,1,306,1.8285671472549438
307,1,307,1.8531608581542969
308,1,308,1.9288250207901
309,1,309,1.9677718877792358
310,1,310,1.9065113067626953
311,1,311,1.9127317667007446
312,1,312,1.8721126317977905
313,1,313,1.9036197662353516
314,1,314,1.8889820575714111
